,subject_id,relation,object_id,question,subject_name,object_name,qid,topic_words,topic_words_names,golden_word,golden_word_name,word_score,type,type_name
39,/m/0rpzlcg,/people/person/nationality,/m/09c7w0,Which country is albert bolender from,Albert Bolender,United States of America,39,"[u'/m/026sf86', u'/m/0bhclph', u'/m/09qkcd', u'/m/0bbv3fn', u'/m/0cw1_7', u'/m/03d60pr', u'/m/0c1vsww', u'/m/09kmy4', u'/m/0d0tfjh', u'/m/03d2wzf', u'/m/0rpzlcg']","[u'Albert Wendt', u'Albert Berzeviczy', u'Albert Cossery', u'Albert R\xe9my', u'Albert Wolff', u'Albert Lewis', u'Albert Einstein', u'Albert Walsh', u'Albert Speer', u'Albert Salomon', u'Albert Bolender']",/m/0rpzlcg,Albert Bolender,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 2.0]",/m/0bgm3n7,Person or entity appearing in film
40,/m/0s4hxt,/music/recording/producer,/m/0d7n9,who produced change partners,Change Partners,Norman Granz,40,"[u'/m/0s4hxt', u'/m/03y0g86', u'/m/049rm_b', u'/m/0dt93rf', u'/m/0cs9q', u'/m/0dlx1n', u'/m/0fljxt', u'/m/05gbg2', u'/m/01qyx5r', u'/m/03fk14c']","[u'Change Partners', u'Change', u'Partners', u'Change', u'Climate change', u'Value Partners', u'Evercore Partners', u'Partners HealthCare', u'Pocket Change', u'Small Change']",/m/0s4hxt,Change Partners,"[1.001988, 0.75, 0.75, 0.75, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]",/m/0kpv11,Musical Recording
41,/m/0bpgx,/education/school_category/schools_of_this_kind,/m/0h2y4k,what is a school under the high school category,High school,Belvidere High School,41,"[u'/m/0bpgx', u'/m/0pl1xbb', u'/m/02r49xb', u'/m/0269hd3', u'/m/03m_0g', u'/m/0_k6gys', u'/m/08jqy5', u'/m/03hk69y', u'/m/030bdd', u'/m/018w8']","[u'High school', u'Osceola High School', u'Immaculata High School', u'Dapto High School', u'Southridge High School', u'High School Musical', u'Gaither High School', u'Hazard High School', u'Drew Brees', u'Basketball']",/m/0bpgx,High school,"[1.874052, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.007236, 0.003927]",/m/01y2hmg,School category
42,/m/0v28wym,/common/topic/notable_types,/m/0kpv1_,what was wojciech kuderski known for ,Wojciech Kuderski,Musician,42,"[u'/m/03_khj', u'/m/0j2y7s9', u'/m/0f6x06', u'/m/0bv8ylf', u'/m/0f4pgp', u'/m/0v8yt9h', u'/m/0k_gnxn', u'/m/0zw_b82', u'/m/0284yx1', u'/m/061d5z', u'/m/0v28wym']","[u'Wojciech \u015awi\u0119tos\u0142awski', u'Wojciech Solarz', u'Wojciech Pomajda', u'Wojciech Majda', u'Wojciech Szczurek', u'Wojciech Zielezinski', u'Wojciech Adamczyk', u'Wojciech Reszczynski', u'Wojciech Smarzowski', u'Wojciech Jerzy Has', u'Wojciech Kuderski']",/m/0v28wym,Wojciech Kuderski,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.416667, 2.0]",/m/0kpv1_,Musician
43,/m/04wjdlq,/book/written_work/subjects,/m/06bvp,what is the topic for late monasticism and the reformation?,Late Monasticism and the Reformation,Religion,43,"[u'/m/05p1s7f', u'/m/04w6j69', u'/m/0j8dhl8', u'/m/0gfdz3c', u'/m/04w8z7q', u'/m/06zp8lv', u'/m/01jjpl4', u'/m/04w7hy6', u'/m/01jt_l8', u'/m/03d1jd0', u'/m/04wjdlq']","[u'Doctor and the Healer', u'Anabaptists and the Sword', u'Shiny and the Spoon', u'Bob and the Monster', u'Peter and the Wolf', u'Cowboy and the Senorita', u'Derek and the Dominos', u'Siena and the Virgin', u'Hi-Fi and the Roadburners', u'Arms and the Man', u'Late Monasticism and the Reformation']",/m/04wjdlq,Late Monasticism and the Reformation,"[0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 2.0]",/m/01xryvm,Book
44,/m/01hjgzh,/music/album/release_type,/m/02lx2r,what type of release is whole lotta rock!,Whole Lotta Rock!,Album,44,"[u'/m/01cbzq', u'/m/03j8s7c', u'/m/0lcl3jf', u'/m/03gvdf', u'/m/04bps0p', u'/m/01jp8j6', u'/m/0d7bhb', u'/m/0xv2x', u'/m/0cbbvl', u'/m/037db3t', u'/m/01hjgzh']","[u'Rock', u'Metric Buttloads of Rock!', u'Chris Rock', u'Brighton Rock', u'Rock Bluff', u'Live!', u'Eureka!', u'Industrial rock', u'Swamp rock', u'Little Rock', u'Whole Lotta Rock!']",/m/01hjgzh,Whole Lotta Rock!,"[0.625, 0.45, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 2.0]",/m/0kpv17,Musical Album
45,/m/0gx0043,/film/film/genre,/m/0hfjk,what type a film is wyatt earps revenge,Wyatt Earp's Revenge,Western,45,"[u'/m/0wxyv', u'/m/0330m3q', u'/m/037jctn', u'/m/0qtk5fn', u'/m/0397vjn', u'/m/0crrx8n', u'/m/08vrsg0', u'/m/0fqm27j', u'/m/0ygcvk4', u'/m/02prnbj', u'/m/0gx0043']","[u'Wyatt', u'Revenge', u'Revenge', u'Steven Wyatt', u'Wyatt Earp', u'Sweet Revenge', u'Wyatt Earp', u'Jack Wyatt', u'Wyatt Durette', u'Ben Wyatt', u""Wyatt Earp's Revenge""]",/m/0gx0043,Wyatt Earp's Revenge,"[0.666667, 0.666667, 0.666667, 0.416667, 0.416667, 0.416667, 0.416667, 0.416667, 0.416667, 0.416667, 2.0]",/m/0jsg2m,Film
46,/m/0bgk49d,/film/film/subjects,/m/075fzd,what is uncle frank about,Uncle Frank,Social issues,46,"[u'/m/0n8yqsy', u'/m/0jzzft', u'/m/0dkpb7', u'/m/0pbrthq', u'/m/05b3q48', u'/m/0ytd8yy', u'/m/0c6w8ds', u'/m/0g4t9ly', u'/m/092d79', u'/m/01z3sl', u'/m/0bgk49d']","[u'Frank', u'Frank Hildebrand', u'Frank Costa', u'Frank Howard', u'Frank Herrmann', u'Frank Eskenazi', None, u'Frank Rainone', u'Frank London', u'Frank Dobson', u'Uncle Frank']",/m/0bgk49d,Uncle Frank,"[0.75, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 2.0]",/m/0jsg2m,Film
47,/m/016c8_,/influence/influence_node/influenced,/m/028gtv,who did jean genet influence,Jean Genet,James Salter,47,"[u'/m/0gybg9q', u'/m/0n1yqqt', u'/m/01m28zx', u'/m/05x6xqg', u'/m/0bj5xb4', u'/m/02vxybz', u'/m/03zbly', u'/m/02vn844', u'/m/0y796mj', u'/m/026fnj2', u'/m/016c8_']","[u'Jean Genet Is Dead', None, u'Jean Guillou', u'Jean Innes', u'Jean Wang', u'Jean Pliya', u'Jean Moufot', u'Jean Emond', u'Jean Elliot', u'Jean Fouchard', u'Jean Genet']",/m/016c8_,Jean Genet,"[0.75, 0.75, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 2.0]",/m/01xryvt,Author
48,/m/0np9r,/people/profession/people_with_this_profession,/m/02x4zz2,who was a voice actor?,Voice acting,Yvonne Strahovski,48,"[u'/m/0v2jt45', u'/m/0v02rbf', u'/m/0y4y8_n', u'/m/04_nw7p', u'/m/09rjkrn', u'/m/0t5zpcx', u'/m/0hj7k_0', u'/m/0svtsv8', u'/m/0hdyvcb', u'/m/01xrzsy', u'/m/0np9r']","[u'Actor', u'Actor', u'Actor', u'Actor', u'Actor', u'Actor', u'Actor', u'Actor', u'Actor', u'Actor', u'Voice acting']",/m/0np9r,Voice acting,"[0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 2.0]",/m/02h65n3,Profession
49,/m/0lm0n,/location/location/contains,/m/0wh58t7,What is a mountain in the appalachian mountains,Appalachian Mountains,Snow's Mountain,49,"[u'/m/0lm0n', u'/m/0nnpxz', u'/m/0n3dw9h', u'/m/01m_z8b', u'/m/0142r71', u'/m/06_4sdf', u'/m/02z3yms', u'/m/0gmb_9r', u'/m/026y013', u'/m/027rs3z']","[u'Appalachian Mountains', u'The Choice', u'The Game', u'The Crocketts', u'The Blob', u'The Dream', u'The Lieutenant', u'The Unexplained', u'The Baphomet', u'The Audiologues']",/m/0lm0n,Appalachian Mountains,"[1.833333, 0.416667, 0.416667, 0.416667, 0.416667, 0.416667, 0.416667, 0.416667, 0.416667, 0.416667]",/m/01xs039,Mountain range
50,/m/0gc_r5y,/people/person/languages,/m/064_8sq,what languages can drew allan cicconi speak?,Drew Allan Cicconi,French,50,"[u'/m/07rmz5', u'/m/06wy4g3', u'/m/0j8f4rg', u'/m/0h683b3', u'/m/0hgnjg_', u'/m/0b76wm7', u'/m/01rm_0y', u'/m/04g5dxf', u'/m/03ntf9d', u'/m/04_mmtm', u'/m/0gc_r5y']","[u'Allan Lee', u'Drew Barrymore', u'Drew Xanthopoulos', u'Drew Beasley', u'Joseph Drew', u'Allan Ravn', u'Drew Womack', u'Allan Hoover', u'Allan Michaelsen', u'Alan Holly', u'Drew Allan Cicconi']",/m/0gc_r5y,Drew Allan Cicconi,"[0.416667, 0.416667, 0.416667, 0.416667, 0.416667, 0.416667, 0.416667, 0.416667, 0.416667, 0.416667, 2.0]",/m/04kr,Person
51,/m/02hxn8y,/language/human_language/main_country,/m/03ryn,What country utilizes the tomadino language,Tomadino Language,Indonesia,51,"[u'/m/0417fnd', u'/m/0n2rm_y', u'/m/075hkl9', u'/m/0phh7ts', u'/m/0l2bzyr', u'/m/0mt85_h', u'/m/0rgrtf', u'/m/0qcr93n', u'/m/0q8g8mz', u'/m/07q', u'/m/02hxn8y']","[u'Language', None, u'language', u'Language', u'Language', u'Language', u'Language', u'Language', u'Language', u'Language', u'Tomadino Language']",/m/02hxn8y,Tomadino Language,"[0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 2.0]",/m/0358,Human Language
52,/m/04w3pmk,/book/book/genre,/m/02xlf,what genre is winter ,Winter,Fiction,52,"[u'/m/04t07gp', u'/m/0g_z7n', u'/m/0cf3znc', u'/m/065x_s3', u'/m/06t871', u'/m/0c68xtb', u'/m/0gbhkgz', u'/m/0b82h8', u'/m/07thl4', u'/m/0sx92', u'/m/04w3pmk']","[u'Winter', u'Bill Winter', u'John Winter', u'Steve Winter', u'Winter Hill', u'Herbert Winter', u'Winter Songs', u'Lindsey Vonn', u'Donald C. Winter', u'1984 Winter Olympics', u'Winter']",/m/04w3pmk,Winter,"[1.000007, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.014433, 0.013872, 0.003931, 2.0]",/m/01xryvm,Book
53,/m/03y4t9j,/astronomy/asteroid/member_of_asteroid_group,/m/0cqbc,What is a member of the 1893 jakoba asteroid group?,1893 Jakoba,Asteroid belt,53,"[u'/m/03y4t9j', u'/m/01fwwx', u'/m/08_wf9', u'/m/05brd7f', u'/m/02g1d6q', u'/m/0djy00', u'/m/07jdtqq']","[u'1893 Jakoba', u'Panic of 1893', u'1893 Cheniere Caminada hurricane', u'Grover Cleveland 1893 presidential inauguration', u'Danvers State Hospital, circa 1893', u""1893: A World's Fair Mystery"", u'William Gilbert of Colchester, Physician of London: On the Loadstone and Magnetic Bodies, and on the Great Magnet the Earth (1893)']",/m/03y4t9j,1893 Jakoba,"[2.0, 0.416667, 0.375, 0.35, 0.333333, 0.321429, 0.269231]",/m/021ynng,Asteroid
54,/m/063vjv,/automotive/model/automotive_class,/m/03vnt4,in what automotive class is the hyundai santa fe,Hyundai Santa Fe,Mid-size car,54,"[u'/m/063vjv', u'/m/0_gxvp', u'/m/0m5c13x', u'/m/0ln0jm0', u'/m/05h5hnv', u'/m/0y2vj5j', u'/m/0mvznqc', u'/m/0lprys4', u'/m/0l2w8f5', u'/m/0dnk2wk']","[u'Hyundai Santa Fe', u'Santa Fe', u'Santa Fe', u'Santa Fe', u'Santa Fe', u'Santa Fe', u'Santa Fe', u'Santa Fe', u'Santa Fe', u'Santa Fe']",/m/063vjv,Hyundai Santa Fe,"[1.999952, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333]",/m/02ht34g,Automobile Model
55,/m/0bk70lv,/film/cinematographer/film,/m/02vrtdd,Peter Greenhalgh was the cinematographer for what film?,Peter Greenhalgh,The Old Curiosity Shop,55,"[u'/m/0c6bd4c', u'/m/0jy_wy', u'/m/08dcc93', u'/m/0cl4vs', u'/m/08f0hw', u'/m/04lj1dv', u'/m/05ydm23', u'/m/08091p6', u'/m/0gvk4d', u'/m/027mp3v', u'/m/0bk70lv']","[u'Peter Sch\xf6nlein', u'Peter Maloney', u'Peter Graham', u'Peter Abbay', u'Peter Bell', u'Peter Behn', u'Peter Charlton', u'Peter Taylor', u'Peter Butt', u'Peter Latchford', u'Peter Greenhalgh']",/m/0bk70lv,Peter Greenhalgh,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 2.0]",/m/02kl65h,Award Winner
56,/m/09f3czq,/people/person/ethnicity,/m/03ts0c,what people does antoinette boulat belong to,Antoinette Boulat,French people,56,"[u'/m/04n2b2t', u'/m/0gzl9_p', u'/m/0g6grc', u'/m/0n9gcjm', u'/m/0v8_z2h', u'/m/0690c2', u'/m/04qpc5', u'/m/02vtkff', u'/m/0crxs6b', u'/m/0jwrlvk', u'/m/09f3czq']","[u'Antoinette', u'Antoinette Starkiewicz', u'Antoinette Sayeh', u'Antoinette Jadaone', u'Antoinette Salda\xf1a', u'Antoinette Sterling', u'Antoinette Frank', u'Antoinette Feuerwerker', u'Marie Antoinette: Queen of Versailles', u'Marie Antoinette, the Love of a King', u'Antoinette Boulat']",/m/09f3czq,Antoinette Boulat,"[0.75, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.333333, 0.3125, 2.0]",/m/08l62ms,Film casting director
57,/m/01jqj8k,/music/album/artist,/m/01hfpd,What artist includes black star at the point of darkness in his work?,Black Star at the Point of Darkness,Paul Bowles,57,"[u'/m/04wfv9t', u'/m/0klplzp', u'/m/0smnrst', u'/m/0l48snp', u'/m/0lj8h6d', u'/m/0xz0tkx', u'/m/0_jrxss', u'/m/0l4rkx1', u'/m/0f9wx9f', u'/m/0r5ggh', u'/m/01jqj8k']","[u'Ponies at the Point', u'Star', u'Black', u'Star', u'Star', u'Black', u'Black', u'Star', u'Black', u'Black', u'Black Star at the Point of Darkness']",/m/01jqj8k,Black Star at the Point of Darkness,"[0.589286, 0.571429, 0.571429, 0.571429, 0.571429, 0.571429, 0.571429, 0.571429, 0.571429, 0.571429, 2.0]",/m/0kpv17,Musical Album
58,/m/0g34rdz,/music/release/track,/m/0dny15r,what is a track in the album mythical kings and iguanas,Mythical Kings and Iguanas,The Game,58,"[u'/m/0262lhx', u'/m/0h26wyl', u'/m/04t2x5w', u'/m/0cs2_dt', u'/m/030v1t', u'/m/0sh0jt9', u'/m/0dvk1jq', u'/m/02n64g', u'/m/02hmqph', u'/m/0jmmn', u'/m/0g34rdz']","[u'Cocktail Kings', u'Funeral Kings', u'Miko Kings', u'Rail Kings', u'Kings Norton', u'Capital Kings', u'Street Kings', u'Kings Dominion', u'Devil Kings', u'Sacramento Kings', u'Mythical Kings and Iguanas']",/m/0g34rdz,Mythical Kings and Iguanas,"[0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 2.0]",/m/01xlj26,Musical Release
59,/m/0l14gg,/music/album_content_type/albums,/m/01hw5zt,Name a soundtrack written by James Horner,Soundtrack,Red Heat,59,"[u'/m/03g0s3d', u'/m/0vy8qkp', u'/m/0ffkk1p', u'/m/01pbhw8', u'/m/0f03x9b', u'/m/01fdp76', u'/m/0q750bh', u'/m/0qdjmt0', u'/m/01hs096', u'/m/08cdhb', u'/m/0l14gg']","[u""Soundtrack '96-'06"", u'Puddle Soundtrack', u'Cashback Soundtrack', u'Desert City Soundtrack', u'Deep Throat soundtrack', u'Soundtrack to ""un C\u0153ur en Hiver"" (Ravel Trio & Sonatas)', u'Bit.Trip Soundtrack Sampler', u'Xenoblade Original Soundtrack', u'Stop Making Sense', u'Scarface: The World Is Yours', u'Soundtrack']",/m/0l14gg,Soundtrack,"[0.75, 0.75, 0.75, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.003449, 0.00257, 2.0]",/m/02p6_hz,Media genre
60,/m/02hmlxk,/cvg/game_version/game,/m/01g3lv,what is a new version of the game myst,Myst,Myst,60,"[u'/m/01g3lv', u'/m/0235lgt', u'/m/0dlnqkk', u'/m/02hljz6', u'/m/02hlksr', u'/m/040t66q', u'/m/02hlk3b', u'/m/034phv', u'/m/034psj', u'/m/035t3b', u'/m/02hmlxk']","[u'Myst', u'Real Myst', u'The Myst', u'Myst III: Exile', u'Myst III: Exile', u'Myst Online: Uru Live', u'Myst V: End of Ages', u'Myst: The Book of Atrus', u""Myst: The Book of D'ni"", u'Pyst', u'Myst']",/m/02hmlxk,Myst,"[2.0, 0.75, 0.75, 0.625, 0.625, 0.6, 0.583333, 0.583333, 0.583333, 0.046495, 2.0]",/m/02hk9z5,Video Game Version
61,/m/0knjh,/music/artist/album,/m/01jf3xp,Name an album by serge gainsbourg,Serge Gainsbourg,Jane Birkin & Serge Gainsbourg,61,"[u'/m/0fq8fhm', u'/m/0gc86w_', u'/m/076xp1', u'/m/0gmc7kb', u'/m/0jxwlb6', u'/m/05s_vkq', u'/m/027y3ks', u'/m/04nkwwj', u'/m/06pz4q', u'/m/04zy2zk', u'/m/0knjh']","[None, u'Serge Grave', u'Serge Tchuruk', u'Serge Schoemaker', u'Serge Groussard', u'Serge Korber', u'Serge Akakpo', u'Serge Elissalde', u'Serge Vaudenay', u'Serge Blisko', u'Serge Gainsbourg']",/m/0knjh,Serge Gainsbourg,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 2.0]",/m/0kpv1m,Musical Artist
62,/m/04wf9tq,/book/written_work/subjects,/m/019kbm,"What is the subject of the book ""Hearts West""?",Hearts West,Matchmaking,62,"[u'/m/0wqbk', u'/m/0x6zq_4', u'/m/026v8ds', u'/m/0413n2p', u'/m/04j2317', u'/m/01kcbw2', u'/m/0crxnkb', u'/m/04b8fqw', u'/m/0z11l', u'/m/06421t1', u'/m/04wf9tq']","[u'West', u'Hearts', u'Max West', u'Gary West', u'Cold Hearts', u'Open Hearts', u'Broken Hearts', u'West Hollis', u'West Elkton', u'Twin Hearts', u'Hearts West']",/m/04wf9tq,Hearts West,"[0.666667, 0.666667, 0.416667, 0.416667, 0.416667, 0.416667, 0.416667, 0.416667, 0.416667, 0.416667, 2.0]",/m/01xryvm,Book
63,/m/01bt87,/book/author/works_written,/m/06_tw6s,what is a book by laura ingalls wilder ,Laura Ingalls Wilder,A Little House Traveler,63,"[u'/m/0c43sbl', u'/m/0492gq6', u'/m/0_j_qc4', u'/m/09vqj1h', u'/m/0y6sfrb', u'/m/03d0vxn', u'/m/027l0b', u'/m/0m31cpt', u'/m/0bqskbr', u'/m/0h3_jz3', u'/m/01bt87']","[u'Laura Ingalls Wilder', u'Wilder, Kansas', u'Laura', u'Laura Cahill', u'Laura Lattuada', u'Laura Whitehorn', u'Gene Wilder', u'Laura Pino', u'Laura Schneider', u'Laura Vall', u'Laura Ingalls Wilder']",/m/01bt87,Laura Ingalls Wilder,"[1.00082, 0.666667, 0.666667, 0.416667, 0.416667, 0.416667, 0.416667, 0.416667, 0.416667, 0.416667, 2.0]",/m/01xryvt,Author
64,/m/02hvp4r,/book/written_work/subjects,/m/089_x,what is the subject of writing home,Writing Home,20th century,64,"[u'/m/0sgyvtw', u'/m/0vn0dh2', u'/m/0p7b4np', u'/m/04zk4z', u'/m/057bp1j', u'/m/04jnnyh', u'/m/03jgtwl', u'/m/04647q_', u'/m/048916w', u'/m/02plkxj', u'/m/02hvp4r']","[u'Home', u'Home', u'Home', u'Home', u'Home', u'Back Home', u'Back Home', u'Thompson Home', u'Truth Home', u'Going Home', u'Writing Home']",/m/02hvp4r,Writing Home,"[0.75, 0.75, 0.75, 0.75, 0.75, 0.5, 0.5, 0.5, 0.5, 0.5, 2.0]",/m/01xryvm,Book
65,/m/0dwlgj,/visual_art/artwork/support,/m/0jmpt,what artwork medium is used for the second of may 1808,The Second of May 1808,Canvas,65,"[u'/m/043tcd', u'/m/032xg_y', u'/m/03fdv7', u'/m/098_dp', u'/m/0gkv115', u'/m/04nlby7', u'/m/0jqx3z8', u'/m/0_6gfjy', u'/m/04t296_', u'/m/026tt8z', u'/m/0dwlgj']","[u'The Second Coming', u'The Second Decade', u'The Second City', u'The Second Scroll', u'Memory Of May', u'The Second Line', u'Beijing: The Second Ring', u'The Lusty Month of May', u'The Second Book of Swords', u'Scenes From the Second Storey', u'The Second of May 1808']",/m/0dwlgj,The Second of May 1808,"[0.533333, 0.533333, 0.533333, 0.533333, 0.533333, 0.533333, 0.4, 0.4, 0.4, 0.4, 2.0]",/m/01y2hcq,Artwork
66,/m/02wwdt2,/business/business_operation/industry,/m/03q9x55,What type of business does duckhorn vineyards do?,Duckhorn Vineyards,Wineries,66,"[u'/m/02wwdt2', u'/m/0bq3qz9', u'/m/03zb2wb', u'/m/07rkr66', u'/m/07rkr5r', u'/m/0cm02_1', u'/m/07rkr60', u'/m/03bqh3m', u'/m/0cm02z9', u'/m/03xkddt']","[u'Duckhorn Vineyards', u'Vineyards', u'2003 Duckhorn ""Monitor Ledge Vineyard"" Napa Valley Estate Cabernet Sauvignon', u'Childress Vineyards 2008 Trio', u'Childress Vineyards 2005 Chardonnay', u'2008 Pacific Ridge Vineyards Chardonnay', u'Childress Vineyards 2008 Sauvignon Blanc', u'2006 Alexander Valley Vineyards ""Sin Zin"" Zinfandel', u'2008 Pacific Ridge Vineyards Pinot Noir', u'2005 Alexander Valley Vineyards Alexander Valley Estate Cabernet Sauvignon']",/m/02wwdt2,Duckhorn Vineyards,"[1.999738, 0.75, 0.416667, 0.375, 0.375, 0.35, 0.35, 0.35, 0.333333, 0.305556]",/m/02ws9y4,Wine Producer
67,/m/0fq67t,/cvg/computer_videogame/developer,/m/059wk,who was the developer behind zero racers,Zero Racers,Nintendo,67,"[u'/m/0cs2m0d', u'/m/0dggsc9', u'/m/05k9y0', u'/m/04v8xdc', u'/m/0c2x_1', u'/m/0czbl5w', u'/m/0_qwb25', u'/m/0dfc24', u'/m/0g54mgv', u'/m/0gk3q4', u'/m/0fq67t']","[u'Latitude Zero', u'Enemy Zero', u'Patient Zero', u'Count Zero', u'Blind Zero', u'Zero db', u'Citizen Zero', u'Mary Zero', u'Earl Zero', u'Zero Branco', u'Zero Racers']",/m/0fq67t,Zero Racers,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 2.0]",/m/021y6mf,Video Game
68,/m/01d3n8,/book/book_subject/works,/m/01j44l,What's a book that talks about internal medicine,Internal medicine,Migraine,68,"[u'/m/04sh3', u'/m/0_6d14q', u'/m/0dd9j_b', u'/m/04w6g70', u'/m/030mx4n', u'/m/01l9j0c', u'/m/0fbx2p2', u'/m/01jhlcp', u'/m/02qhrp5', u'/m/03x_dvn', u'/m/01d3n8']","[u'Medicine', u'Medicine', u'Clinical Medicine', u'Medicine cards', u'Medicine Music', u'Medicine Music', u'Suicide Medicine', u'Red Medicine', u'Concierge medicine', u'Family medicine', u'Internal medicine']",/m/01d3n8,Internal medicine,"[0.75, 0.75, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 2.0]",/m/03sp3gp,Medical specialty
69,/m/037n0p9,/music/release/region,/m/0345h,where was discovers the rings of saturn released,Discovers the Rings of Saturn,Germany,69,"[u'/m/0f9vsyd', u'/m/05q1l79', u'/m/04v7xv1', u'/m/05py843', u'/m/02vnllx', u'/m/0fr3_b9', u'/m/0crt82y', u'/m/0dzskt', u'/m/06p8h0m', u'/m/0nd4y7w', u'/m/037n0p9']","[u'Discovers the Rings of Saturn', u'The Lord of the Rings', u'The Lord of the Rings', u'The Lord of the Rings', u'The Trap', u'The Game', u'The Circuit', u'The Spoilers', u'The Bible', u'Cody Canada & The Departed', u'Discovers the Rings of Saturn']",/m/037n0p9,Discovers the Rings of Saturn,"[1.333333, 0.4, 0.4, 0.4, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 2.0]",/m/03h314x,Consumer product
70,/m/01jtg0y,/music/album/genre,/m/011j5x,What type of music fall heads roll,Fall Heads Roll,Post-punk,70,"[u'/m/0164vgc', u'/m/0l59b15', u'/m/0g6ly90', u'/m/0l61w1w', u'/m/0lgzqbr', u'/m/0n7zv_f', u'/m/0q5k687', u'/m/0lfrm8s', u'/m/0l00t4d', u'/m/0ml3d2m', u'/m/01jtg0y']","[u'Fall', u'Fall', u'Fall', u'Fall', u'Fall', u'Fall', u'Fall', u'Fall', u'Fall', u'Fall', u'Fall Heads Roll']",/m/01jtg0y,Fall Heads Roll,"[0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 2.0]",/m/0kpv17,Musical Album
71,/m/0hqgv1l,/medicine/manufactured_drug_form/color,/m/038hg,what color is isosorbide dinitrate 20 tablet,Isosorbide Dinitrate 20 tablet,Green,71,"[u'/m/0jxfb47', u'/m/0hqsdtr', u'/m/0hqqyrc', u'/m/0hqtlcv', u'/m/0hqhnjp', u'/m/0hqrch8', u'/m/0hqr40g', u'/m/0hqtqvf', u'/m/0hqp1zf', u'/m/0jx86km', u'/m/0hqgv1l']","[u'Isosorbide Dinitrate 20 tablet', u'Baclofen 20 tablet', u'Pravachol 20 tablet', u'Ruxolitinib 20 tablet', u'Demadex 20 tablet', u'Tadalafil 20 tablet', u'Lasix 20 tablet', u'Isosorbide mononitrate 20 tablet', u'Pravastatin Sodium 20 tablet', u'Megestrol Acetate 20 tablet', u'Isosorbide Dinitrate 20 tablet']",/m/0hqgv1l,Isosorbide Dinitrate 20 tablet,"[1.142857, 0.583333, 0.583333, 0.583333, 0.583333, 0.583333, 0.583333, 0.5, 0.5, 0.5, 2.0]",/m/03h314x,Consumer product
72,/m/03f6h5,/film/film/cinematography,/m/08z39v,Who was the cinematographer for the film endless love?,Endless Love,David Watkin,72,"[u'/m/0v501ry', u'/m/06w7zkh', u'/m/0np5w46', u'/m/048knlz', u'/m/06_y0_l', u'/m/0wtvhhb', u'/m/0gktbsr', u'/m/04t2fgc', u'/m/0dyf4lt', u'/m/0q8ngz0', u'/m/03f6h5']","[u'Endless Love', u'Love', u'Love', u'Love', u'Love', u'Love', u'Love', u'Love', u'Love', u'Dirty Love', u'Endless Love']",/m/03f6h5,Endless Love,"[1.000299, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.5, 2.0]",/m/0jsg2m,Film
73,/m/0jtdp,/film/film_genre/films_in_this_genre,/m/0h4z2jr,what is a documentary film about the media,Documentary film,Programming the Nation?,73,"[u'/m/02vxn', u'/m/02_zsln', u'/m/0grysw', u'/m/02vmjdt', u'/m/0bfrpwp', u'/m/060__y', u'/m/0gtln04', u'/m/0k5q8', u'/m/0602v6', u'/m/0kpytn', u'/m/0jtdp']","[u'Film', u'Film', u'Andy Warhol: A Documentary Film', u'Original Film', u'Angelos\u2019 Film', u'Film adaptation', u'Film producer', u'Zapruder film', u'Actuality film', u'Film genre', u'Documentary film']",/m/0jtdp,Documentary film,"[0.75, 0.75, 0.666667, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 2.0]",/m/01xrzks,TV Genre
